"obj","museum","text","visual_item"
"http://data.silknow.org/object/25915d2e-6219-3648-a88e-86e450b3c176","http://data.silknow.org/graph/cer","Edad Contemporánea [Época modernista]","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/25915d2e-6219-3648-a88e-86e450b3c176","http://data.silknow.org/graph/cer","Abanico plegable.  
  
País: simple de tafetán de seda en su color, pintado a la aguada, (en tonos pasteles propios de la época), con oro y  lentejuelas de colores cosidas.  
Varillaje: 9 varillas (a la sultana) + 2 guardas, de madera (posiblemente de frutal), caladas,grabadas, pintadas a la aguada y con oro.  
Clavillo: remachado sobre virola y anilla de latón.  
  
Cara: decoración vegetal de forma alterna:  flores rosas, en tonos pasteles (propios de la época),  separadas por las varillas a la sultana, estas con las mismas flores rosas, dorado y azul verdoso, separan la decoración vegetal dorada con lentejuelas doradas. Las guardas son iguales a las varillas a la sultana.  
Revés: sin decoración.  
  
Fuente: sepenteante (propio de la época modernista), con las mismas flores que las de la parte superior del país.  
Revés: sin decoración.  
Guardas: la misma decoración que las varillas del país.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/3f87cdc0-b0d1-3721-b49d-a8fa0d424078","http://data.silknow.org/graph/cer","Abanico plegable.  
   
País:  doble de raso de seda en su color sobre papel. Cara; bordado a matiz cortado (estilo mantones de Manila). Revés; pintado a la aguada.  
Varillaje: 6 varillas + 2  guardas de materia sintética, imitando carey, sin decoración.  Clavillo: remachado sobre virola de nácar y anilla de latón.  
  
Cara: decoración floral con pájaros; un gran ramillete de flores diversas, en colores vivos, a la derecha sobre una rama de flores más menudas una pareja de pájaros con las colas muy  largas. Los extremos carecen de decoración. Revés: decoración floral con pájaros e insecto, parecida a la cara, pintado a la aguada en tonos vivos.  
  
Fuente: de forma abalautrada sin decoración.  
Guardas: perfiles abalaustrados, sin decoración.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/3f87cdc0-b0d1-3721-b49d-a8fa0d424078","http://data.silknow.org/graph/cer","Abanico chino para la exportación.  
La decoración recuerda a la de los mantones de Manila.  
  
Bibliografía comparada:   
-Aleteos, Colección de abanos do Museo Provincial de Lugo .Lugo. Diputación Provincial de Lugo, 2002, p.39, nº 6.  
- Catálogo-Exposición :  ""Chine- Chinoiserie en Château de Maison"", Cercle de l´Eventail, París, 27-X- 2005 al  15- I - 2006, p. 83. (la temática es parecida).  
-CHECCOLI, Anna: Ventagli cinesi giapponesi ed orientali. Firenze, Edizioni Tassinari, 2009, p. 81 ;  p. 87.  
- MERINO DE CÁCERES, Maruja: Orientals fans in the National Museum of Decorative Arts in Madrid. En: FANS, The Bulletin of Fan Circle International. Londres, 2007, nº 85 pp. 22-29.  
-RODRIGO ZARZOSA, Carmen. Colección de abanicos en el Museo Nacional de Cerámica. Catálogo - Exposición. Madrid, Ministerio de Educación y Cultura, 2000, p. 156, nº 96.  
-VOLET, Maryse; BEENTJES, Annette: Éventails, Collection du Musée d´ art et d´ histoire de Genéve. Genéve.  Editions Clairfontaine, 1987, p. 152, nº 141-142.  
  
   
  
  
  
  
  
  
  
  
  
VOLET, Maryse; BEENTJES, Annette: Éventails, Géneve, 1987, editions Clairfontaine","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/3f87cdc0-b0d1-3721-b49d-a8fa0d424078","http://data.silknow.org/graph/cer","Edad Contemporánea [Dinastía Qing 1644 - 1911]","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/449f2f98-bd55-3f17-ae35-5e3ba4d8d038","http://data.silknow.org/graph/cer","Bibliografía comparada:   
-Aleteos, Colección de abanos do Museo Provincial de Lugo. Lugo, Diputación Provincial de Lugo, 2002, p.88, nº 53.  
-FILIPPINI SACHETTO, Amalia; TESTONI SASSI, Lidia: Un soffio di vanità. Ventagli da collezione private italiane. Roma,  De Luca Edizioni d´Arte, 1989, p.123, nº128.  
-RODRIGO ZARZOSA, Carmen:""Colección de abanicos en el Museo Nacional de Cerámica"". Catálogo - Exposición. Madrid, Ministerio de Educación y Cultura, 2000, p. 119, nº 49.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/449f2f98-bd55-3f17-ae35-5e3ba4d8d038","http://data.silknow.org/graph/cer","Edad Contemporánea   Modernismo","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/449f2f98-bd55-3f17-ae35-5e3ba4d8d038","http://data.silknow.org/graph/cer","Abanico plegable de amplio vuelo ""pericón"".   
  
País: doble de tafetán de seda en su color, pintado a la aguada (el hilo de la trama es más retorcido que el de la urdimbre en la cara).   
Varillaje: 16 varillas + 2 guardas, de nácar, liso y sin decoración (asalmonado por el desteñido).   
Clavillo: rematado por vidrio imitando diamante, engastado a la antigua con garras y una anilla trilobulada de latón.  
  
Cara: decoración floral a base de diversas flores y con tonos muy fuertes que ocupan casi su totalidad. A la derecha la firma: H.Bach.   
Revés: sin decoración.  
  
Fuente: sindecoración. Las varillas terminan en su parte inferior en forma polilobulada.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/3447f7ea-2f4e-300e-b4de-b9b7efca5556","http://data.silknow.org/graph/cer","Por sus características técnicas y decorativas se puede incluir en el grupo de tejidos naturalistas. Los tejidos con este tipo datan del segundo cuarto del siglo XVIII y eran utilizados generalmente para la indumentaria. Son una muestra del gusto naturalista que, irradiando desde Francia, marcó las producciones textiles europeas desde 1730 a 1750. Se caracterizan por estar decorados con motivos florales y vegetales en los que se ha tratado de plasmar la variedad cromática, la armonía y las diferentes texturas de la naturaleza, en un intento de representar los motivos florales y vegetales del modo más realista posible, aunque en numerosas ocasiones se trate de formas inventadas, mezcla de varias especies, utilizando una gran riqueza de colorido y un ""rapport"" de grandes dimensiones. Las sedas tejidas, en competición con los bordados, se convirtieron en un muestrario inagotable de composiciones, donde las flores se disponen libremente sobre la superficie, o bien lo hacían recogidas en bouquets o entrelazados con cintas. Además, en las decoraciones de este tipo de tejidos también se solían incluir motivos frutales, animales o representaciones de carácter arquitectónico. Las características que definen a los tejidos naturalistas no se ciñen sólo al repertorio decorativo, sino que también se definen por el uso de procesos técnicos para conseguir la esfumatura cromática -que hasta entonces sólo se podía conseguir en los bordados- y el efecto tridimensional de los motivos a través del uso de las gradaciones del mismo color por trama (""point rentré""). Una de las características que los definen es la escala utilizada para representar los motivos de la naturaleza, que en la decoración de las sedas frecuentemente no son realistas. La mera presencia de flores en los diseños no es suficiente para identificar estilísticamente como tejidos ""naturalistas"", y la distinción decisiva entre los tejidos naturalistas de las década de 1730 y 1740 y otros tipos de modelos consiste más bien no tanto en la elección de los motivos como en el estilo en que se han representado. La mayoría fueron realizadas en Francia, principalmente en los talleres de Lyon, aunque el resto de manufacturas europeas trataron de imitarlas, por lo que resulta muy difícil identificar los lugares de producción, salvo que se hayan conservado las ""puestas en carta"". En el caso concreto de este tejido, en el que algunos efectos se han conseguido con el uso de la chenilla, muy frecuente en los tejidos naturalistas, el uso del color morado para el fondo y de tonos apagados para la decoración floral, es posible que proceda de una manufactura de Tours.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/3447f7ea-2f4e-300e-b4de-b9b7efca5556","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/3447f7ea-2f4e-300e-b4de-b9b7efca5556","http://data.silknow.org/graph/cer","Fragmento de tejido de forma trapezoidal compuesto por una única pieza, que presenta un doblez en los laterales (el ancho de la pieza con los dobleces extendidos es de 24.7 cm). Sobre fondo morado, discurre una decoración de carácter vegetal y floral realizada en seda de distintos colores e hilo metálico. Carece de orillos. Las dimensiones de la pieza impiden conocer el ""rapport"" y el ancho de telar.  
  
Ligamentos:  
-Raso de 3 por urdimbre para el fondo morado  
-Tramas liseré de hilo metálico plateado arrollado a alma de seda verde, y seda verde, que ligan en sarga para hacer las hojas  
-Tramas espolinadas de hilo metálico plateado muy torsionado arrollado a alma de seda blanca, y seda blanca, rosa y morada para las flores  
-Chenilla para el interior de las flores","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/88078de2-8260-3ab8-9be1-4130fc666638","http://data.silknow.org/graph/cer","Tejido de época de Luis XV. Se observa una evolución que preconiza el Rococó, las bandas verticales se hacen oblicuas similares a meandros y los motivos se aligeran. Se aprecia un abandono del  naturalismo ya que la decoración floral es más fantástica con rocallas y cuernos de la abundancia sin embargo los matices de color en los motivos de las hojas es similar al conseguido en la década del pleno naturalismo hacia (1740-1770).","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/88078de2-8260-3ab8-9be1-4130fc666638","http://data.silknow.org/graph/cer","Sobre fondo de seda blanco, acanalado, en el que está el dibujo a base de cintas ondulantes en diagonal sobretejido con hilos de plata. Los motivos decorativos en tonos verde, marrón y amarillo. Dos orillos y ligamento de tafetán en blanco y negro. Tres caminos.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/88078de2-8260-3ab8-9be1-4130fc666638","http://data.silknow.org/graph/cer","Luis XV, Rey de Francia","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/aa6597a8-a10d-3fe8-bc4f-6b3b5cb2693f","http://data.silknow.org/graph/cer","Fragmento textil, con la ornamentación distribuída en bandas horizontales de raso color crema y realizada con bastas largas de trama suplementaria que cambia dando lugar por el revés a bandas de distintos colores: marrón,  verde, amarillo y azul. El fondo es de tafetán  de  color azul con terminación moaré.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/aa6597a8-a10d-3fe8-bc4f-6b3b5cb2693f","http://data.silknow.org/graph/cer","Edad Contemporánea   Edad Moderna","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/caecf31a-946c-36ef-983a-cbf50aa6fb73","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/caecf31a-946c-36ef-983a-cbf50aa6fb73","http://data.silknow.org/graph/cer","Dos fragmentos textiles. Bordado sobre tejido de color azul. Son dos fragmentos iguales cosidos a repulgo. La decoración de motivos florales con movimiento ascendente y un motivo similar a una rocalla. Hilos de seda lasa de diversos tonos verdes, rojizos y morados y punto de matiz. Hilos y láminas de plata tendidos y en relieve. Con lentejuelas.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/cc1d9ff9-30b7-3e36-ada5-4c09733982dc","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/cc1d9ff9-30b7-3e36-ada5-4c09733982dc","http://data.silknow.org/graph/cer","Dos telas superpuestas con tramas y urdimbres diferentes. Fondo de tafetán de color verde y sobre éste la decoración en lino color rosado, procedente de la tela inferior, formando bastas que pasan por encima de ciertos hilos de la superior, determinando los motivos decorativos: motivos florales. Orillo de seda en tafetán color azul.   
La tela inferior es de lino de color rojo. El color de la doble trama es rosa , con motivos decorativos en negativo; no tiene orillo.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/835f0fd6-5d25-37e6-9b92-4dcc5f913992","http://data.silknow.org/graph/cer","Fragmento textil con doble urdimbre de color verde y doble trama, blanca y amarilla. Fondo de raso por efecto de urdimbre. Los motivos en blanco y amarillo por pasadas largas de trama.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/835f0fd6-5d25-37e6-9b92-4dcc5f913992","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/038bad1a-d9c2-3f2b-9ba6-b3f028ca4f61","http://data.silknow.org/graph/cer","Brocatel rojo, amarillo y blanco.  Ocho fragmentos, en los que coinciden los motivos decorativos. Doble urdimbre, roja y amarilla. Doble trama, de cáñamo una y las suplementarias de sedas amarilla y blanca. Motivos de raso rojo por efecto de la urdimbre, fondo e interior y borde de los motivos, en amarillo y blanco  por efecto de la trama suplementaria, ligados en tafetán largo con la urdimbre de ligadura amarilla, que cambian los ligamentos por el envés. Lleva orillo en el lado izquierdo.  
Decoración formada por grandes hojas de puntas y bordes con elementos apuntados y curvados, como si fueran ganchos, dispuestos oblicuamente, unidos dos a dos y separadas por piñas, determinando espacios romboidales. Espacios interiores con florón, formado por ramillete de cinco hojas.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/038bad1a-d9c2-3f2b-9ba6-b3f028ca4f61","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/743"
