"obj","museum","text","material"
"http://data.silknow.org/object/4781e77b-2318-3bc0-9ac5-9e506c82c83a","http://data.silknow.org/graph/vam","Wall hanging, tapestry weave (<i>kesi</i>), dragons and phoenixes, China, Ming dynasty, late 15th century","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/c2b632ea-85fc-3cd4-a70d-aab7021a068f","http://data.silknow.org/graph/vam","Panel and strip from a Kimono, red silk crepe with embroidery in coloured silks and gold thread, Japan, Edo period, 19th century","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/c2b632ea-85fc-3cd4-a70d-aab7021a068f","http://data.silknow.org/graph/vam","Panel and strip from a Kimono of red silk-crepe, embroidered with coloured silks and gold thread, the pattern is partly produced by tied and dye work (<i>shibori</i>). The pattern consists of pine and bamboo foliage, rockery, fishing-boats afloat on the water, and fishing nets hung up to dry.","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/075645d2-39f5-3624-bf92-1be786d1dd36","http://data.silknow.org/graph/vam","Pair of suede gloves, trimmed with silver thread and silk ribbons.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/075645d2-39f5-3624-bf92-1be786d1dd36","http://data.silknow.org/graph/vam","Pair of gloves, suede, trimmed with silver thread and silk ribbons, England, 1660-1680.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/075645d2-39f5-3624-bf92-1be786d1dd36","http://data.silknow.org/graph/vam","<b>Object Type</b><br>The decorative gauntlet of this glove showed off the wealth and status of the wearer.  The embroidery of the early 17th century has given way to the lavish use of ribbons in the 1660s and 1670s.<br><br><b>Materials & Making</b><br>The ribbons have been arranged and attached in deep loops and bows covering the gauntlet of the glove.  A wide ribbon of white silk, silver-gilt and silver has a gauze weave creating an open effect.  At the selvedges (the edges of the weave, which were finished in such a manner as to prevent fraying) silk threads create a picot edge (an edge formed of small loops of twisted threads). The narrow ribbons are of ivory and salmon-pink silk with silver strips.  Here, the selvedges have been cut to create a decorative frayed edge.<br><br><b>Trading</b><br>Ribbon was originally woven on a narrow hand-loom, but  only one piece could be made at a time. New technology in the 17th century allowed one worker to operate up to 24 looms at once.  The increased availability of ribbons influenced fashion, particularly men's wear. Breeches, doublets (close-fitting body garments) and gloves were liberally festooned with great bunches of decorative ribbons.<br><br><b>Disapproval</b><br>Moralists condemned the extravagant use of ribbons in dress, especially by men. In 1661 the diarist John Evelyn commented on one young 'fashion victim' as having 'as much Ribbon on him as would have plundered six shops, and set up Twenty Country Pedlars; all his body was dres't like a May-pole'.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/075645d2-39f5-3624-bf92-1be786d1dd36","http://data.silknow.org/graph/vam","British Galleries:
Two types of ribbon decorate this glove. Such deep clusters were fashionable between 1660 and 1680. Traditionally, ribbon and braid had been woven on hand looms. By about 1650 the new Dutch engine loom could weave up to 24 ribbons at a time. This increase in production may explain their extravagant use on dress in this period. [27/03/2003]","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/30ae1b97-a8fd-3b74-bb62-59f91f4df569","http://data.silknow.org/graph/vam","British Galleries:
This chalice veil, for use during the Roman Catholic Mass, has been made from a piece of silk dress fabric. High quality silks were sometimes passed to the Church for reuse when they were no longer fashionable for dress but were too valuable to discard. The silver thread is tarnished and would originally have been much brighter. [27/03/2003]","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/30ae1b97-a8fd-3b74-bb62-59f91f4df569","http://data.silknow.org/graph/vam","<b>Object Type</b><br>This square of woven silk was originally intended for clothing. It might have been chosen for a woman's gown, a man's waistcoat or his nightgown, worn informally at home. The complexity of its woven structure and the amount of silver thread would have made it expensive, while its bold pattern would have been highly fashionable for a fairly brief period only. For both of these reasons it may have been passed on to the church for re-use.<br><br><b>Design & Designing</b><br>The silk is thought to be English, dating from about 1708, because of  its similarity to designs of this date by James Leman. Leman was born into a weaving family of Huguenot descent and was apprenticed to his father, on whose death he took over the family business in Spitalfields, London. He trained as a designer as well as a manufacturer, very unusually for the English industry. His dated designs from the early 18th century are the earliest proof of the high standards being achieved in English silk-weaving in competition with imports from France.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/30ae1b97-a8fd-3b74-bb62-59f91f4df569","http://data.silknow.org/graph/vam","The chalice veil is composed of a yellow and silver woven silk front, edged with silver gilt braid and backed with pink silk. The patterned silk has a ground of yellow satin and a pattern weft of silver thread. It is complete selvedge to selvedge, with just over one complete repeat in height. The design is of leaves, fruit and flowers, very stylised.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/30ae1b97-a8fd-3b74-bb62-59f91f4df569","http://data.silknow.org/graph/vam","Chalice veil, patterned silk, English, Spitalfields, ca.1708.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/ecfe3947-5ad3-309f-b560-0b33db3f4855","http://data.silknow.org/graph/vam","Unique","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/ecfe3947-5ad3-309f-b560-0b33db3f4855","http://data.silknow.org/graph/vam","Child's single-breasted coat of petrol blue silk twill, lined throughout with dark cream figured cotton and embroidered in the style of the Arts and Crafts movement.  The coat has a turn-down collar lined with dark blue silk, and wrist-length sleeves with mitred turn-back half cuffs; the garment is constructed in six panels, the two front ones with the effect of a waist seam, and is box-pleated from neck to hem at front (five pleats) and back (three pleats).  The collar, half cuffs and box-pleats are richly worked in silk threads with flowers, fruit and leaves in hand-stitched embroidery and laid work, in white, purple and shades of blue, red, pink, and green, outlined with couched gold thread.  The stitches used include satin stitch, feather stitch, herringbone stitch, detached buttonhole stitch and blanket stitch, and tied cross stitch ; some of the motifs are also decorated with beadwork.  The collar and front pleats are edged with split blanket stitch in coral silk thread, and the hems of the sleeves and the top of the neck front have been covered with strips of ornamental machine embroidery.  The garment opens the length of the front, fastening with closed hooks and eyes.","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/ecfe3947-5ad3-309f-b560-0b33db3f4855","http://data.silknow.org/graph/vam","Child's embroidered silk coat; probably British, 1880-95","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/d0f8d1f1-44a4-3f30-ae5b-5c4c6443685a","http://data.silknow.org/graph/vam","<b>Object Type</b><br>These stays were made for a doll, known as Lady Clapham, that is thought to have belonged to the Cockerell family, descendants of the diarist Samuel Pepys (1633-1703). The daughter of Pepys's nephew John Jackson (the son of his sister Pauline) married a Cockerell, who had a family home in Clapham, south London.<br><br><b>Designs & Designing</b><br>Lady Clapham offers a fine example of both formal and informal dress for a wealthy woman in the 1690s (Museum nos. T.846&A to Y-1974).  Her formal outfit includes a mantua (gown) and petticoat, while her informal dress is represented by the nightgown (a dressing gown rather than a garment worn to bed) and petticoat. Accessories such as the stockings, cap and chemise (a body garment) are very valuable since very few items from such an early period survive in museum collections.  Equally important is the demonstration of how these clothes were worn together.<br><br><b>Ownership & Use</b><br>Dolls were widely produced in the 17th century, although very few survive, due to the wear and tear they usually undergo. The high quality of Lady Clapham and her clothes indicates that she would have been expensive. There is little evidence of use, which suggests that she was admired by adults rather than played with by children.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/d0f8d1f1-44a4-3f30-ae5b-5c4c6443685a","http://data.silknow.org/graph/vam","Doll's corset of silk tissue, London, 1690-1700","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/d0f8d1f1-44a4-3f30-ae5b-5c4c6443685a","http://data.silknow.org/graph/vam","Dolls were widely produced in the 17th century, although very few survive.  It is most unlikely that these particular examples were the playthings of children.  Their production is of a high quality; almost all the accessories survive and there is little wear and tear on the dolls and their garments.  The dolls were most probably purchased for the amusement of adults, and as a decorative accessory to a home.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/d0f8d1f1-44a4-3f30-ae5b-5c4c6443685a","http://data.silknow.org/graph/vam","Doll's corset of silk tissue with back-lacing in silver and cream. Edged with silver braid and lined with blue spotted silk. Cut wide and high at the front and back neck and tabbed at the hem. The upper and lower edges are bound with white grosgrain ribbon. The whale-bone boning is of the same width as in full-size corsets. White grosgrain ribbon fastens the corset at each shoulder.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/d0f8d1f1-44a4-3f30-ae5b-5c4c6443685a","http://data.silknow.org/graph/vam","British Galleries:
These dolls were probably made for the amusement of adults at home, as were dolls' houses at this time. They were named 'Lord and Lady' of the family home in Clapham, London by their owners, the Cockerell family. The outfits of the dolls are perfect miniatures of London fashions of 1690 and 1700. She wears a mantua (gown) of Chinese silk over stays (a stiff corset), with an under-wired cap and high-heeled shoes. [27/03/2003]","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/295b3dc5-ae5f-31a8-ad2c-f9087771f70b","http://data.silknow.org/graph/vam","Dolls were widely produced in the 17th century, although very few survive.  It is most unlikely that these particular examples were the playthings of children.  Their production is of a high quality; almost all the accessories survive and there is little wear and tear on the dolls and their garments.  The dolls were most probably purchased for the amusement of adults, and as a decorative accessory to a home.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/295b3dc5-ae5f-31a8-ad2c-f9087771f70b","http://data.silknow.org/graph/vam","British Galleries:
These dolls were probably made for the amusement of adults at home, as were dolls' houses at this time. They were named 'Lord and Lady' of the family home in Clapham, London by their owners, the Cockerell family. The outfits of the dolls are perfect miniatures of London fashions of 1690 and 1700. She wears a mantua (gown) of Chinese silk over stays (a stiff corset), with an under-wired cap and high-heeled shoes. [27/03/2003]","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/295b3dc5-ae5f-31a8-ad2c-f9087771f70b","http://data.silknow.org/graph/vam","Pair of doll's shoes of leather and brocaded silk, London, 1690-1700","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/295b3dc5-ae5f-31a8-ad2c-f9087771f70b","http://data.silknow.org/graph/vam","<b>Object Type</b><br>These shoes were made for a doll, known as Lady Clapham, that is thought to have belonged to the Cockerell family, descendants of the diarist Samuel Pepys (1633-1703). The daughter of Pepys's nephew John Jackson (the son of his sister Pauline) married a Cockerell, who had a family home in Clapham, south London.<br><br><b>Designs & Designing</b><br>Lady Clapham offers a fine example of both formal and informal dress for a wealthy woman in the 1690s (Museum nos. T.846&A to Y-1974).  Her formal outfit includes a mantua (gown) and petticoat, while her informal dress is represented by the nightgown (a dressing gown rather than a garment worn to bed) and petticoat. Accessories such as the stockings, cap and chemise (a body garment) are very valuable since very few items from such an early period survive in museum collections.  Equally important is the demonstration of how these clothes were worn together.<br><br><b>Ownership & Use</b><br>Dolls were widely produced in the 17th century, although very few survive, due to the wear and tear they usually undergo. The high quality of Lady Clapham and her clothes indicates that she would have been expensive. There is little evidence of use, which suggests that she was admired by adults rather than played with by children.","http://data.silknow.org/vocabulary/628"
