"text","technique"
"Casulla formada por quince fragmentos. Sobre un fondo rosa de damasco decorado con motivos vegetales y florales, se disponen diagonalmente grandes motivos de rocalla realizados en hilo metálico que alternan con otros vegetales y florales en seda de colores. Conserva la pasamanería original, muy interesante, a base de hilo metálico plateado arrollado a alma de seda. Presenta un forro de lino. Las distintas roturas que tienen no permiten apreciar orillos ni las dimensiones del ancho de telar. El ""rapport"" tiene una altura aproximada de 80 cm., si bien los fragmentos que componen la casulla no permiten determinar la anchura (que es superior a 45 cm.).   
La parte de la espalda presenta un importante biodeterioro. Por efecto de la luz, el reverso está totalmente descolorido, y el color rosa se ha convertido en una especie de gris.   
  
Ligamentos:   
-Damasco formado por raso de 3 por urdimbre [brillo] y tafetán [mate] [base]  
-tramas espolinadas en color azul, verde, blanca -seda en su color- y amarilla [decoración]  
-tramas espolinadas de hilo metálico arrollado a alma de seda plateado [decoración]  
-briscado plateado [decoración]","http://data.silknow.org/vocabulary/168"
"Época Luis XIV   Edad Moderna   Barroco","http://data.silknow.org/vocabulary/168"
"Por las características que presenta a nivel técnico y decorativo, se puede incluir en la serie de tejidos ""bizarros"". El término ""sedas bizarras"" hace referencia a los tejidos fabricados en Europa entre 1695 y 1720 que presentan una decoración compuesta por elementos fantásticos combinados con motivos exóticos, y que en ocasiones por su gran complejidad son casi indescriptibles. Los diseños, completamente originales respecto a las fórmulas compositivas utilizadas hasta entonces en las producciones europeas, se realizaban en su mayoría con una particular solución técnica consistente en combinar en el fondo el efecto lúcido-opaco del damasco, con decoraciones realizadas en hilo metálico dorado y plateado. Si bien la técnica no era nueva, en los tejidos bizarros se renovó al crear un doble plano de profundidad con la superposición de dos diseños diversos sólo en parte correlativos: uno de fondo obtenido a través del contraste de los efectos brillo-mate del damasco, y otro realizado con las tramas decorativas, con cuya combinación se buscaba conseguir distintos planos de profundidad. Además, en este tipo de tejido el uso de hilos metálicos dorados y plateados cambiaron en cierto sentido la idea tradicional de los tejidos ricos, evidenciando no tanto la cualidad de la materia, como la fineza técnica de su elaboración, y la fascinación misteriosa de su ornamentación. La renovación decorativa también implicó cambios en la gama cromática y en su combinación. Si el rojo se mantiene como el pigmento más valorado, que además estaba disponible en infinitos tonos, que iban del fucsia al coral y al rosa más tenue, los azules recuerdan a la porcelana y se empolvan, los amarillos se llenan de esfumaturas naranjas, y los verdes asumen tonos esmaltados. Los tejidos ""bizarros"" presentan una estructura decorativa en el interior de la cual generalmente es reconocible la distribución ordenada en filas, con los motivos contrapeados orientados a izquierda y derecha con un desarrollo vertical ondulado, en algunas ocasiones difícil de individualizar por la enorme riqueza de detalles. De hecho, las formas fantásticas, exóticas, geométricas o vagamente naturalistas, están dispuestas de manera libre, pero sobre todo adquieren dimensiones insólitas, aumentando notablemente la altura del ""rapport"". A la ambigüedad de las formas insólitas de la decoración principal hay que añadir la percepción del damasco, inquietante y nunca completo, visto y oculto por la incidencia de la luz sobre el tejido. A la hora de componer la decoración, los diseñadores también tenían en cuenta este factor estético que dependía del movimiento, por lo que en su mayoría estos tejidos estaban destinados a la indumentaria. La producción de estas telas fue característica de las manufacturas francesas, que inicialmente basaron sus diseños en los dibujos del arquitecto-decorador Daniel Marot, pero son también de gran calidad las producciones de centros italianos, como Venecia, Mesina o Palermo, que incorporaron las novedades decorativas y donde los tejidos se pueden reconocer también por algunas características técnicas. Debido a los motivos decorativos que presenta, de gran naturalismo y carnosidad -frente a la abstracción y fantasía que caracteriza a los tejidos bizarros de la época más pura-, y al amplio desarrollo del ""rapport"" se puede datar entre 1715 y 1720, en plena transición al naturalismo. Es posible que sea una producción siciliana, dada su similitud con una casulla conservada en el Museo Diocesano de Caltanissetta (Sicilia), fechada entre 1720 y 1730 (DI NATALE, Maria Concetta, Splendori di Sicilia. Arti Decorative dal Rinascimiento al Barocco, Milán, 2001, p. 244, fig. 1).","http://data.silknow.org/vocabulary/168"
"Edad Moderna   Edad Contemporánea","http://data.silknow.org/vocabulary/168"
"Fragmento de seda amarilla con decoración neoclásica en blanco. Aparecen dos medallones de forma ovalada en las que se inscriben figuras humanas, en el inferior un joven de pie con las manos en alto, en el superior, niño sentado tocando instrumento. Aparecen además grifos, langostas y roleos vegetales alrededor de estos motivos principales.","http://data.silknow.org/vocabulary/168"
"Edad Contemporánea","http://data.silknow.org/vocabulary/168"
"Paño adamascado de color burdeos con motivos decorativos en blanco. En el centro de la composición una guirnalda floral de forma ovalada acoge la figura de un águila con las alas extendidas. Bordeado por una cenefa floral en la que aparecen distintos animales, leones en las cuatro esquinas y pelícanos en el centro de los lados superior e inferior.","http://data.silknow.org/vocabulary/168"
"Motivos decorativos de tipo Imperio propios del siglo XIX.","http://data.silknow.org/vocabulary/168"
"Damasco amarillo con decoración de granada de gran tamaño. Conserva los orillos desiguales.","http://data.silknow.org/vocabulary/168"
"Edad Contemporánea","http://data.silknow.org/vocabulary/168"
"Este tipo de chaqueta a modo de sobretodo o dalmática se denomina makual. El cierre a la derecha sugiere uso femenino. (V. Dalmau, R. y Soler, J.M.: Historia del traje I, Barcelona, 1946, P. 409 SS).","http://data.silknow.org/vocabulary/168"
"Camisa de gasa azul turquesa con un diseño floral labrado. Cierra a la derecha con botones-lazos de raso negro y cuello de caja. En la parte inferior tiene dos pequeñas aberturas en los costados. Mangas anchas con bandas en los bordes en seda blanca bordada al matiz con punto de pasado plano, en hilos de seda de diversos colores, con los motivos de patos entre cañaverales y gallos cercanos a un río, rodeados de cañas de bambú y flores. También lleva una cenefa de raso negro que remata en unas flores lobuladas bordadas en petit point con hilo de seda azul de varias tonalidades, la cual recorre el cuello y el frente, así como la banda inferior.","http://data.silknow.org/vocabulary/168"
"Dinastía Qing","http://data.silknow.org/vocabulary/168"
"Dinastía Qing","http://data.silknow.org/vocabulary/168"
"Cuello redondo de terciopelo azul oscuro con forro de seda de damasco en azul claro, con decoración geométrica de esvásticas entrelazadas.","http://data.silknow.org/vocabulary/168"
"Cortina de damasco color rojo, forro de seda amarilla, ligamentos de sarga relleno de muletón. Decoración con el motivo vegetal de la rocalla en tamaño grande, dispuesto en filas horizontales e inclinándose a derecha e izquierda en filas alternativas. Borde inferior que remata con flecos del mismo color. En el extremo superior se ha superpuesto sobre un ancho dobladillo, una cinta de nylon con cordones para fruncir.","http://data.silknow.org/vocabulary/168"
"Edad Contemporánea","http://data.silknow.org/vocabulary/168"
"Edad Contemporánea","http://data.silknow.org/vocabulary/168"
"Cortina de damasco color rojo, forro de seda amarilla, ligamentos de sarga relleno de muletón. Decoración con el motivo vegetal de la rocalla en tamaño grande, dispuesto en filas horizontales e inclinándose a derecha e izquierda en filas alternativas. Borde inferior que remata con flecos del mismo color. En el extremo superior se ha dispuesto sobre un ancho dobladillo una cinta de nylon con cordones para fruncir.","http://data.silknow.org/vocabulary/168"
"Edad Moderna","http://data.silknow.org/vocabulary/168"
"Fragmento de tejido, de color verde, con orillo de color rosa en uno de los lados cortos; y deshilado en otros dos lados. Motivos de coronas que encierran decoración de carácter vegetal.","http://data.silknow.org/vocabulary/168"
"Fragmento de tejido de raso en color rojo de forma rectangular. Como decoración, presenta bordados en dorado, una sucesión de motivos vegetales encerrados en rombos. Conserva orillo también en color dorado en uno de los extremos inferiores.","http://data.silknow.org/vocabulary/168"
"Edad Moderna","http://data.silknow.org/vocabulary/168"
"Por las características que presenta a nivel técnico y decorativo se puede incluir en la serie de tejidos ""bizarros"". El término ""sedas bizarras"" hace referencia a los tejidos fabricados en Europa entre 1695 y 1720 que presentan una decoración compuesta por elementos fantásticos combinados con motivos exóticos, y que en ocasiones por su gran complejidad son casi indescriptibles. Los diseños, completamente originales respecto a las fórmulas compositivas utilizadas hasta entonces en las producciones europeas, se realizaban en su mayoría con una particular solución técnica consistente en combinar en el fondo el efecto lúcido-opaco del damasco, con decoraciones realizadas en hilo metálico dorado y plateado. Si bien la técnica no era nueva, en los tejidos bizarros se renovó al crear un doble plano de profundidad con la superposición de dos diseños diversos sólo en parte correlativos: uno de fondo obtenido a través del contraste de los efectos brillo-mate del damasco, y otro realizado con las tramas decorativas, con cuya combinación se buscaba conseguir distintos planos de profundidad. Además, en este tipo de tejido el uso de hilos metálicos dorados y plateados cambiaron en cierto sentido la idea tradicional de los tejidos ricos, evidenciando no tanto la cualidad de la materia, como la fineza técnica de su elaboración, y la fascinación misteriosa de su ornamentación. La renovación decorativa también implicó cambios en la gama cromática y en su combinación. Si el rojo se mantiene como el pigmento más valorado, que además estaba disponible en infinitos tonos, que iban del fucsia al coral y al rosa más tenue, los azules recuerdan a la porcelana y se empolvan, los amarillos se llenan de esfumaturas naranjas, y los verdes asumen tonos esmaltados. Los tejidos ""bizarros"" presentan una estructura decorativa en el interior de la cual generalmente es reconocible la distribución ordenada en filas, con los motivos contrapeados orientados a izquierda y derecha con un desarrollo vertical ondulado, en algunas ocasiones difícil de individualizar por la enorme riqueza de detalles. De hecho, las formas fantásticas, exóticas, geométricas o vagamente naturalistas, están dispuestas de manera libre, pero sobre todo adquieren dimensiones insólitas, aumentando notablemente la altura del ""rapport"". A la ambigüedad de las formas insólitas de la decoración principal hay que añadir la percepción del damasco, inquietante y nunca completo, visto y oculto por la incidencia de la luz sobre el tejido. A la hora de componer la decoración, los diseñadores también tenían en cuenta este factor estético que dependía del movimiento, por lo que en su mayoría estos tejidos estaban destinados a la indumentaria. La producción de estas telas fue característica de las manufacturas francesas, que inicialmente basaron sus diseños en los dibujos del arquitecto-decorador Daniel Marot, pero son también de gran calidad las producciones de centros italianos, como Venecia, Mesina o Palermo, que incorporaron las novedades decorativas y donde los tejidos se pueden reconocer también por algunas características técnicas. Por el orden y simetría en que están dispuestos los motivos decorativos y por la presencia de decoración figurativa se puede datar hacia 1710.","http://data.silknow.org/vocabulary/168"
