"text","visual_item"
"Dos telas superpuestas con tramas y urdimbres diferentes. Fondo de tafetán de color verde y sobre éste la decoración en lino color rosado, procedente de la tela inferior, formando bastas que pasan por encima de ciertos hilos de la superior, determinando los motivos decorativos: motivos florales. Orillo de seda en tafetán color azul.   
La tela inferior es de lino de color rojo. El color de la doble trama es rosa , con motivos decorativos en negativo; no tiene orillo.","http://data.silknow.org/vocabulary/743"
"Fragmento textil con doble urdimbre de color verde y doble trama, blanca y amarilla. Fondo de raso por efecto de urdimbre. Los motivos en blanco y amarillo por pasadas largas de trama.","http://data.silknow.org/vocabulary/743"
"Edad Moderna","http://data.silknow.org/vocabulary/743"
"Brocatel rojo, amarillo y blanco.  Ocho fragmentos, en los que coinciden los motivos decorativos. Doble urdimbre, roja y amarilla. Doble trama, de cáñamo una y las suplementarias de sedas amarilla y blanca. Motivos de raso rojo por efecto de la urdimbre, fondo e interior y borde de los motivos, en amarillo y blanco  por efecto de la trama suplementaria, ligados en tafetán largo con la urdimbre de ligadura amarilla, que cambian los ligamentos por el envés. Lleva orillo en el lado izquierdo.  
Decoración formada por grandes hojas de puntas y bordes con elementos apuntados y curvados, como si fueran ganchos, dispuestos oblicuamente, unidos dos a dos y separadas por piñas, determinando espacios romboidales. Espacios interiores con florón, formado por ramillete de cinco hojas.","http://data.silknow.org/vocabulary/743"
"Edad Moderna","http://data.silknow.org/vocabulary/743"
"Bolso de forma triangular, delimitado con galón de hilo de plata ajedrezado. El fondo del bolso está fruncido con un galón de pasamanería de plata con un remate de galón dispuesto en forma de flor, cuyos pistilos están formados por galón de plata. Forrado de color claro. Motivo naturalista con flores de color salmón y flores de color plata.","http://data.silknow.org/vocabulary/743"
"Edad Moderna","http://data.silknow.org/vocabulary/743"
"Barroco   Época Luis XIV   Edad Moderna","http://data.silknow.org/vocabulary/743"
"Por las características técnicas y decorativas, se puede incluir en el grupo de tejidos bizarros. El término ""sedas bizarras"" hace referencia a los tejidos fabricados en Europa entre 1695 y 1720 que presentan una decoración compuesta por elementos fantásticos combinados con motivos exóticos, y que en ocasiones por su gran complejidad son casi indescriptibles. Los diseños, completamente originales respecto a las fórmulas compositivas utilizadas hasta entonces en las producciones europeas, se realizaban en su mayoría con una particular solución técnica consistente en combinar en el fondo el efecto lúcido-opaco del damasco, con decoraciones realizadas en hilo metálico dorado y plateado. Si bien la técnica no era nueva, en los tejidos bizarros se renovó al crear un doble plano de profundidad con la superposición de dos diseños diversos sólo en parte correlativos: uno de fondo obtenido a través del contraste de los efectos brillo-mate del damasco, y otro realizado con las tramas decorativas, con cuya combinación se buscaba conseguir distintos planos de profundidad. Además, en este tipo de tejido el uso de hilos metálicos dorados y plateados cambiaron en cierto sentido la idea tradicional de los tejidos ricos, evidenciando no tanto la cualidad de la materia, como la fineza técnica de su elaboración, y la fascinación misteriosa de su ornamentación. La renovación decorativa también implicó cambios en la gama cromática y en su combinación. Si el rojo se mantiene como el pigmento más valorado, que además estaba disponible en infinitos tonos, que iban del fucsia al coral y al rosa más tenue, los azules recuerdan a la porcelana y se empolvan, los amarillos se llenan de esfumaturas naranjas, y los verdes asumen tonos esmaltados. Los tejidos ""bizarros"" presentan una estructura decorativa en el interior de la cual generalmente es reconocible la distribución ordenada en filas, con los motivos contrapeados orientados a izquierda y derecha con un desarrollo vertical ondulado, en algunas ocasiones difícil de individualizar por la enorme riqueza de detalles. De hecho, las formas fantásticas, exóticas, geométricas o vagamente naturalistas, están dispuestas de manera libre, pero sobre todo adquieren dimensiones insólitas, aumentando notablemente la altura del ""rapport"". A la ambigüedad de las formas insólitas de la decoración principal hay que añadir la percepción del damasco, inquietante y nunca completo, visto y oculto por la incidencia de la luz sobre el tejido. A la hora de componer la decoración, los diseñadores también tenían en cuenta este factor estético que dependía del movimiento, por lo que en su mayoría estos tejidos estaban destinados a la indumentaria. La producción de estas telas fue característica de las manufacturas francesas, que inicialmente basaron sus diseños en los dibujos del arquitecto-decorador Daniel Marot, pero son también de gran calidad las producciones de centros italianos, como Venecia, Mesina o Palermo, que incorporaron las novedades decorativas y donde los tejidos se pueden reconocer también por algunas características técnicas. Por las pequeñas dimensiones del ""rapport"" y el esquemático y sencillez de los motivos decorativos, se puede datar a finales del siglo XVII.","http://data.silknow.org/vocabulary/743"
"Fragmento de tejido de forma cuadrada, compuesto por tres piezas (dos fragmentos grandes y uno pequeño triangular), unido entre sí por medio de un adhesivo, de modo que coinciden las uniones de los motivos decorativos. Sobre fondo verde, se disponen flores de manera contrapuesta de pequeño tamaño y muy esquemático, de color beige. Carece de orillos y por el tamaño no es posible establecer el ancho de telar. Las dimensiones del ""rapport"" de la decoración son de 9 por 9 cm. En el reverso conserva restos de papel y adhesivo de un soporte antiguo.  
  
Ligamentos:  
-Raso de cinco por urdimbre para el fondo [base]  
-Tramas liseré en blanco -seda en su color- y beige para las flores [decoración]","http://data.silknow.org/vocabulary/743"
"Edad Contemporánea","http://data.silknow.org/vocabulary/743"
"Esta pieza la vió Dra, Lesley Miller, conservadora del Victoria & Albert Museum, en marzo de 2006 (24 de marzo). El tejido es del siglo XVIII.","http://data.silknow.org/vocabulary/743"
"Chaleco de seda color marfil bordado polícromo. Forro y espalda de lino. Cuello a la caja. Delantero con cordoncillo marrón en el perímetro. Bordado en seda con elementos florales y ramos sueltos. Tapilla del bolsillo simulada. En la espalda tres cintas para ajustar a la medida. Botones forrados de seda con una estrella azul bordada.","http://data.silknow.org/vocabulary/743"
"Sayo probablemente de imagen vestidera, formado por siete fragmentos de tejido, con un poco de vuelo en la parte inferior. En la parte de la espalda presenta ocho ojales para cerrrar la prenda por medio de cintas. Sobre un fondo blanco se dispone una decoración floral en seda de distintos colores y varios tipos de hilo metálico. Conserva un forro de seda color marfil que impide apreciar el reverso. Las dimensiones de la pieza impiden conocer el ancho de telar y el ""rapport"" de la decoración. Conserva un orillo (12 mm., una franja blanca, y otra blanca con una línea granate). Todo el perímetro del cuello y de la bocamanga se adorna con puntilla color crema que parece moderna.  
  
Ligamentos:  
-Tafetán  
-Tramas liseré STA que crean efectos de falso damasco  
-Tramas espolinadas de seda de distintos colores e hilo metálico dorado  
-Briscado","http://data.silknow.org/vocabulary/743"
"Época Luis XV   Edad Moderna   Barroco","http://data.silknow.org/vocabulary/743"
"Posible prenda para vestir a una imagen.  
Tipo de tejido francés del siglo XVIII.","http://data.silknow.org/vocabulary/743"
"Fragmento textil de seda de forma rectangular. Sobre fondo rojo, presenta una decoración floral compuesta de ramilletes de flores unidas con un lazo, realizados con tramas de seda espolinada de distintos colores. Tallos verdes, hojas blancas y amarillas y flores multicolores de color rosa, azul, malva, blanco, etc.  
Actualmente carece de inscripciones. Presenta restos de pegamento y siete parches en el reverso  
  
Ligamentos  
-tafetán [base]  
-tramas liseré STA roja para el relieve del fondo[decoración]  
-tramas espolinadas de distintos colores[decoración]  
-briscado en seda amarilla y beige para el interior de las hojas [decoración]  
Densidad  
Urdimbre: 31 hilos cm. cuadrado  
Trama: 25 hilos cm. cuadrado","http://data.silknow.org/vocabulary/743"
"Edad Moderna","http://data.silknow.org/vocabulary/743"
"Edad Moderna   Barroco   Época Luis XV","http://data.silknow.org/vocabulary/743"
"Por sus características técnicas y decorativas se puede incluir en el grupo de tejidos naturalistas. Los tejidos con este tipo datan del segundo cuarto del siglo XVIII y eran utilizados generalmente para la indumentaria. Son una muestra del gusto naturalista que, irradiando desde Francia, marcó las producciones textiles europeas desde 1730 a 1750. Se caracterizan por estar decorados con motivos florales y vegetales en los que se ha tratado de plasmar la variedad cromática, la armonía y las diferentes texturas de la naturaleza, en un intento de representar los motivos florales y vegetales del modo más realista posible, aunque en numerosas ocasiones se trate de formas inventadas, mezcla de varias especies, utilizando una gran riqueza de colorido y un ""rapport"" de grandes dimensiones. Las sedas tejidas, en competición con los bordados, se convirtieron en un muestrario inagotable de composiciones, donde las flores se disponen libremente sobre la superficie, o bien lo hacían recogidas en bouquets o entrelazados con cintas. Además, en las decoraciones de este tipo de tejidos también se solían incluir motivos frutales, animales o representaciones de carácter arquitectónico. Las características que definen a los tejidos naturalistas no se ciñen sólo al repertorio decorativo, sino que también se definen por el uso de procesos técnicos para conseguir la esfumatura cromática -que hasta entonces sólo se podía conseguir en los bordados- y el efecto tridimensional de los motivos a través del uso de las gradaciones del mismo color por trama (""point rentré""). Una de las características que los definen es la escala utilizada para representar los motivos de la naturaleza, que en la decoración de las sedas frecuentemente no son realistas. La mera presencia de flores en los diseños no es suficiente para identificar estilísticamente como tejidos ""naturalistas"", y la distinción decisiva entre los tejidos naturalistas de las década de 1730 y 1740 y otros tipos de modelos consiste más bien no tanto en la elección de los motivos como en el estilo en que se han representado. La mayoría fueron realizadas en Francia, principalmente en los talleres de Lyon, aunque el resto de manufacturas europeas trataron de imitarlas, por lo que resulta muy difícil identificar los lugares de producción, salvo que se hayan conservado las ""puestas en carta"". La riqueza cromática y los juegos de luces y sombras permiten atribuirlo a un taller francés, probablemente de Lyon.","http://data.silknow.org/vocabulary/743"
"Dos fragmentos de tejido de seda de forma rectangular. Sobre un fondo amarillo se dispone una decoración de motivos florales, vegetales y geométricos realizados en seda de distintos colores e hilo metálico. Las dimensiones de los fragmentos impiden conocer el ancho de telar y el ""rapport"". Carecen de orillos.  
  
Ligamentos:  
-Tafetán  
-Tramas espolinadas de seda lasa que ligan en sarga  
-Tramas espolinadas de hilo metálico que ligan en sarga","http://data.silknow.org/vocabulary/743"
"Fragmento rectangular de tejido, formado por dos piezas, con el lado inferior izquierdo redondeado,. Sobre un fondo rojo adamascado decorado con motivos vegetales, se dispone una decoración floral de motivos contrapeados ordenada en franjas horizontales, en seda de distintos colores. Las dimensiones de la pieza impiden conocer las dimensiones del ""rapport"" y del ancho de telar. Conserva un orillo (Sucesión de franjas verticales en color verde-blanco-verde-blanco-verde, de 7 mm. de anchura).  
  
Ligamentos:  
-Efecto adamascado formado por raso de 3 por urdimbre [brillo] y tafetán [mate] [base]  
-Tramas liseré STA","http://data.silknow.org/vocabulary/743"
